2.4969701e-006 -0.00649745
2.4971701e-006 -0.00312258
2.4973701e-006 -0.00937234
2.4975701e-006 -0.0134972
2.4977701e-006 0.00600207
2.4979701e-006 0.0281262
2.4981701e-006 0.0275012
2.4983701e-006 0.00637706
2.4985701e-006 -0.0253717
2.4987701e-006 -0.045121
2.4989701e-006 -0.0424961
2.4991701e-006 -0.0374963
2.4993701e-006 -0.0301215
2.4995701e-006 -0.00662244
2.4997701e-006 0.0171266
2.4999701e-006 0.0278762
2.5001701e-006 0.0261263
2.5003701e-006 0.00512711
2.5005701e-006 -0.0296216
2.5007701e-006 -0.0476209
2.5009701e-006 -0.0356213
2.5011701e-006 -0.0226218
2.5013701e-006 -0.0166221
2.5015701e-006 0.00725203
2.5017701e-006 0.0365009
2.5019701e-006 0.0363759
2.5021701e-006 0.00912695
2.5023701e-006 -0.0158721
2.5025701e-006 -0.0241218
2.5027701e-006 -0.0284966
2.5029701e-006 -0.0364963
2.5031701e-006 -0.0312465
2.5033701e-006 -0.0124972
2.5035701e-006 -0.0049975
2.5037701e-006 -0.0146221
2.5039701e-006 -0.0219969
2.5041701e-006 -0.017747
2.5043701e-006 -0.0194969
2.5045701e-006 -0.0314965
2.5047701e-006 -0.0314965
2.5049701e-006 -0.0204969
2.5051701e-006 -0.0228718
2.5053701e-006 -0.0403711
2.5055701e-006 -0.0467459
2.5057701e-006 -0.0204969
2.5059701e-006 0.0170017
2.5061701e-006 0.0228764
2.5063701e-006 -0.00137264
2.5065701e-006 -0.019122
2.5067701e-006 -0.017872
2.5069701e-006 -0.00937234
2.5071701e-006 -0.00424753
2.5073701e-006 0.00500211
2.5075701e-006 0.0170017
2.5077701e-006 0.0131268
2.5079701e-006 0.00625206
2.5081701e-006 0.0197515
2.5083701e-006 0.0376259
2.5085701e-006 0.0290012
2.5087701e-006 0.00225222
2.5089701e-006 0.00362716
2.5091701e-006 0.0280012
2.5093701e-006 0.0216265
2.5095701e-006 -0.00199762
2.5097701e-006 -0.000372682
2.5099701e-006 0.0110019
2.5101701e-006 0.0127518
2.5103701e-006 0.0117519
2.5105701e-006 0.00162724
2.5107701e-006 -0.0219969
2.5109701e-006 -0.0279966
2.5111701e-006 -0.00349756
2.5113701e-006 0.00962693
2.5115701e-006 -0.00462252
2.5117701e-006 -0.0153721
2.5119701e-006 -0.0142471
2.5121701e-006 -0.0199969
2.5123701e-006 -0.0366213
2.5125701e-006 -0.0411211
2.5127701e-006 -0.0259967
2.5129701e-006 -0.0213719
2.5131701e-006 -0.0463709
2.5133701e-006 -0.0781197
2.5135701e-006 -0.0816196
2.5137701e-006 -0.0726199
2.5139701e-006 -0.0828695
2.5141701e-006 -0.0838695
