-1.8007178e-007 0.00719202
-1.7997178e-007 0.00187973
-1.7987178e-007 0.000754771
-1.7977178e-007 0.00287969
-1.7967178e-007 0.00812949
-1.7957178e-007 0.0142543
-1.7947178e-007 0.0156292
-1.7937178e-007 0.0130043
-1.7927178e-007 0.0113169
-1.7917178e-007 0.0129418
-1.7907178e-007 0.0180666
-1.7897178e-007 0.0248788
-1.7887178e-007 0.0301911
-1.7877178e-007 0.034191
-1.7867178e-007 0.0373784
-1.7857178e-007 0.0390033
-1.7847178e-007 0.0400033
-1.7837178e-007 0.0410032
-1.7827178e-007 0.0416282
-1.7817178e-007 0.0423782
-1.7807178e-007 0.0432531
-1.7797178e-007 0.0434406
-1.7787178e-007 0.0416907
-1.7777178e-007 0.0355659
-1.7767178e-007 0.0245039
-1.7757178e-007 0.0128168
-1.7747178e-007 0.00744201
-1.7737178e-007 0.0117543
-1.7727178e-007 0.0224414
-1.7717178e-007 0.0294412
-1.7707178e-007 0.0259413
-1.7697178e-007 0.0173166
-1.7687178e-007 0.0111919
-1.7677178e-007 0.00644205
-1.7667178e-007 0.00300468
-1.7657178e-007 0.00581708
-1.7647178e-007 0.0155667
-1.7637178e-007 0.0271913
-1.7627178e-007 0.0355034
-1.7617178e-007 0.0375034
-1.7607178e-007 0.033441
-1.7597178e-007 0.0277537
-1.7587178e-007 0.0261913
-1.7577178e-007 0.0289412
-1.7567178e-007 0.0311911
-1.7557178e-007 0.0285037
-1.7547178e-007 0.0188166
-1.7537178e-007 0.00750451
-1.7527178e-007 0.00231721
-1.7517178e-007 0.00369216
-1.7507178e-007 0.00862947
-1.7497178e-007 0.0138168
-1.7487178e-007 0.0160667
-1.7477178e-007 0.0146917
-1.7467178e-007 0.0113794
-1.7457178e-007 0.00806699
-1.7447178e-007 0.00331717
-1.7437178e-007 -0.00474502
-1.7427178e-007 -0.0113698
-1.7417178e-007 -0.0127447
-1.7407178e-007 -0.0104948
-1.7397178e-007 -0.0079324
-1.7387178e-007 -0.0106823
-1.7377178e-007 -0.0216194
-1.7367178e-007 -0.0331814
-1.7357178e-007 -0.0354313
-1.7347178e-007 -0.0291816
-1.7337178e-007 -0.0212444
-1.7327178e-007 -0.0144946
-1.7317178e-007 -0.00849487
-1.7307178e-007 -0.00418254
-1.7297178e-007 -0.00412004
-1.7287178e-007 -0.0076824
-1.7277178e-007 -0.0103698
-1.7267178e-007 -0.0100573
-1.7257178e-007 -0.00799489
-1.7247178e-007 -0.00493251
-1.7237178e-007 -0.00205762
-1.7227178e-007 -0.00124515
-1.7217178e-007 -0.00374506
-1.7207178e-007 -0.00899485
-1.7197178e-007 -0.0144321
-1.7187178e-007 -0.0171195
-1.7177178e-007 -0.017182
-1.7167178e-007 -0.0151196
-1.7157178e-007 -0.00843238
-1.7147178e-007 0.00194223
-1.7137178e-007 0.0114419
-1.7127178e-007 0.0164417
-1.7117178e-007 0.0175666
-1.7107178e-007 0.0176291
-1.7097178e-007 0.020379
-1.7087178e-007 0.0266288
-1.7077178e-007 0.0300661
-1.7067178e-007 0.0273787
-1.7057178e-007 0.021504
-1.7047178e-007 0.0166292
-1.7037178e-007 0.0171916
-1.7027178e-007 0.0235039
-1.7017178e-007 0.0316911
-1.7007178e-007 0.0383783
-1.6997178e-007 0.0394408
-1.6987178e-007 0.0356909
-1.6977178e-007 0.0342535
-1.6967178e-007 0.0387533
-1.6957178e-007 0.0436906
-1.6947178e-007 0.0418157
-1.6937178e-007 0.033691
-1.6927178e-007 0.0266913
-1.6917178e-007 0.0256913
-1.6907178e-007 0.0298787
-1.6897178e-007 0.0355659
-1.6887178e-007 0.0396908
-1.6877178e-007 0.0416282
-1.6867178e-007 0.0409407
