LECROYWR104Xi-A,51949,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,05-Oct-2023 10:22:38,0                 
Time,Ampl
3.4235034e-006,0.0566209
3.4236034e-006,0.052871
3.4237034e-006,0.0506211
3.4238034e-006,0.0418715
3.4239034e-006,0.0239972
3.4240034e-006,0.00962271
3.4241034e-006,0.00549787
3.4242034e-006,0.00549787
3.4243034e-006,0.00887274
3.4244034e-006,0.0153725
3.4245034e-006,0.0154975
3.4246034e-006,0.00774778
3.4247034e-006,-0.00100188
3.4248034e-006,-0.00850159
3.4249034e-006,-0.0105015
3.4250034e-006,-0.0030018
3.4251034e-006,0.00587285
3.4252034e-006,0.00412292
3.4253034e-006,-0.00762663
3.4254034e-006,-0.0180012
3.4255034e-006,-0.0200012
3.4256034e-006,-0.0173763
3.4257034e-006,-0.0193762
3.4258034e-006,-0.0255009
3.4259034e-006,-0.023876
3.4260034e-006,-0.00987654
3.4261034e-006,0.00274797
3.4262034e-006,0.001998
3.4263034e-006,-0.00600169
3.4264034e-006,-0.0115015
3.4265034e-006,-0.0101265
3.4266034e-006,0.00112304
3.4267034e-006,0.0186224
3.4268034e-006,0.0296219
3.4269034e-006,0.0261221
3.4270034e-006,0.0162475
3.4271034e-006,0.0099977
3.4272034e-006,0.00687282
3.4273034e-006,0.0113726
3.4274034e-006,0.0264971
3.4275034e-006,0.0383716
3.4276034e-006,0.0337468
3.4277034e-006,0.0194973
3.4278034e-006,0.0111227
3.4279034e-006,0.0139975
3.4280034e-006,0.0176224
3.4281034e-006,0.0126226
3.4282034e-006,0.00774778
3.4283034e-006,0.0141225
3.4284034e-006,0.029372
3.4285034e-006,0.0399965
3.4286034e-006,0.0381216
3.4287034e-006,0.029372
3.4288034e-006,0.0224972
3.4289034e-006,0.0209973
3.4290034e-006,0.027372
3.4291034e-006,0.0403715
3.4292034e-006,0.054996
3.4293034e-006,0.0658706
3.4294034e-006,0.0687454
3.4295034e-006,0.0651206
3.4296034e-006,0.0624957
3.4297034e-006,0.0603708
3.4298034e-006,0.0562459
3.4299034e-006,0.0524961
3.4300034e-006,0.0453713
3.4301034e-006,0.0324968
3.4302034e-006,0.0256221
3.4303034e-006,0.0337468
3.4304034e-006,0.0472463
3.4305034e-006,0.0481212
3.4306034e-006,0.0347467
3.4307034e-006,0.0233722
3.4308034e-006,0.0244971
3.4309034e-006,0.0331218
3.4310034e-006,0.0398715
3.4311034e-006,0.0424964
3.4312034e-006,0.0401215
3.4313034e-006,0.0322468
3.4314034e-006,0.0209973
3.4315034e-006,0.0134976
3.4316034e-006,0.0162475
3.4317034e-006,0.0234972
3.4318034e-006,0.0249971
3.4319034e-006,0.0186224
3.4320034e-006,0.0142475
3.4321034e-006,0.0224972
3.4322034e-006,0.0402465
3.4323034e-006,0.053121
3.4324034e-006,0.0526211
3.4325034e-006,0.0446214
3.4326034e-006,0.0384966
3.4327034e-006,0.0344968
3.4328034e-006,0.0311219
3.4329034e-006,0.028747
3.4330034e-006,0.0261221
3.4331034e-006,0.0256221
3.4332034e-006,0.0316219
3.4333034e-006,0.0383716
3.4334034e-006,0.0368717
3.4335034e-006,0.0254971
3.4336034e-006,0.0073728
3.4337034e-006,-0.00350179
3.4338034e-006,0.00337295
3.4339034e-006,0.0174974
3.4340034e-006,0.0261221
3.4341034e-006,0.028122
3.4342034e-006,0.0248721
3.4343034e-006,0.0189974
3.4344034e-006,0.0181224
3.4345034e-006,0.0243721
3.4346034e-006,0.0263721
3.4347034e-006,0.0174974
3.4348034e-006,0.00674782
3.4349034e-006,0.00237299
3.4350034e-006,0.00524788
3.4351034e-006,0.00962271
3.4352034e-006,0.00449791
3.4353034e-006,-0.00612668
3.4354034e-006,-0.00962655
3.4355034e-006,-0.00375178
3.4356034e-006,0.00762279
3.4357034e-006,0.0171224
3.4358034e-006,0.0168724
3.4359034e-006,0.00624784
3.4360034e-006,-0.00775162
3.4361034e-006,-0.0152513
3.4362034e-006,-0.0126264
3.4363034e-006,-0.00112688
3.4364034e-006,0.0146225
3.4365034e-006,0.0258721
3.4366034e-006,0.0266221
3.4367034e-006,0.0202473
3.4368034e-006,0.0171224
3.4369034e-006,0.0213723
3.4370034e-006,0.0294969
3.4371034e-006,0.0357467
3.4372034e-006,0.0329968
3.4373034e-006,0.0247471
3.4374034e-006,0.0248721
3.4375034e-006,0.0359967
3.4376034e-006,0.0473713
3.4377034e-006,0.0504961
3.4378034e-006,0.0472463
3.4379034e-006,0.0444964
3.4380034e-006,0.0426214
3.4381034e-006,0.0417465
3.4382034e-006,0.0479962
3.4383034e-006,0.0617457
3.4384034e-006,0.0778701
3.4385034e-006,0.0911196
3.4386034e-006,0.100994
3.4387034e-006,0.102619
3.4388034e-006,0.0907446
3.4389034e-006,0.0739952
3.4390034e-006,0.0599958
3.4391034e-006,0.0493712
3.4392034e-006,0.0429964
3.4393034e-006,0.0434964
3.4394034e-006,0.0517461
3.4395034e-006,0.0626207
3.4396034e-006,0.0698704
3.4397034e-006,0.0758702
3.4398034e-006,0.0841198
3.4399034e-006,0.0891197
3.4400034e-006,0.0838699
3.4401034e-006,0.0717453
3.4402034e-006,0.0661205
3.4403034e-006,0.0749952
3.4404034e-006,0.0918696
3.4405034e-006,0.103619
3.4406034e-006,0.102494
3.4407034e-006,0.0864948
3.4408034e-006,0.0604958
3.4409034e-006,0.0371217
3.4410034e-006,0.026872
3.4411034e-006,0.0294969
3.4412034e-006,0.0352467
3.4413034e-006,0.0371217
3.4414034e-006,0.0387466
3.4415034e-006,0.0474963
3.4416034e-006,0.0598708
3.4417034e-006,0.0613707
3.4418034e-006,0.0486212
3.4419034e-006,0.0313719
3.4420034e-006,0.0186224
3.4421034e-006,0.0181224
3.4422034e-006,0.0331218
3.4423034e-006,0.0523711
3.4424034e-006,0.0584958
3.4425034e-006,0.0449964
3.4426034e-006,0.0222472
3.4427034e-006,0.00299796
3.4428034e-006,-0.0135014
3.4429034e-006,-0.0258759
3.4430034e-006,-0.0258759
3.4431034e-006,-0.0152513
3.4432034e-006,-0.00625168
3.4433034e-006,-0.00975155
3.4434034e-006,-0.0200012
3.4435034e-006,-0.025001
3.4436034e-006,-0.024501
3.4437034e-006,-0.024001
3.4438034e-006,-0.024251
3.4439034e-006,-0.0193762
3.4440034e-006,-0.00500173
3.4441034e-006,0.0128726
3.4442034e-006,0.0263721
3.4443034e-006,0.0302469
3.4444034e-006,0.0248721
3.4445034e-006,0.0167474
3.4446034e-006,0.0072478
3.4447034e-006,0.00024807
3.4448034e-006,0.00337295
3.4449034e-006,0.0139975
3.4450034e-006,0.0191223
3.4451034e-006,0.0118726
3.4452034e-006,-1.91993e-006
3.4453034e-006,-0.0103765
3.4454034e-006,-0.0185012
3.4455034e-006,-0.0195012
3.4456034e-006,-0.0112515
3.4457034e-006,0.001998
3.4458034e-006,0.0131226
3.4459034e-006,0.0182474
3.4460034e-006,0.0194973
3.4461034e-006,0.0196223
3.4462034e-006,0.0218722
3.4463034e-006,0.0314969
3.4464034e-006,0.0452463
3.4465034e-006,0.0518711
3.4466034e-006,0.0471213
3.4467034e-006,0.0343718
3.4468034e-006,0.0226222
3.4469034e-006,0.0209973
3.4470034e-006,0.028122
3.4471034e-006,0.0376216
3.4472034e-006,0.0449964
3.4473034e-006,0.0474963
3.4474034e-006,0.0447464
3.4475034e-006,0.0399965
3.4476034e-006,0.0382466
3.4477034e-006,0.0418715
3.4478034e-006,0.053871
3.4479034e-006,0.0728703
3.4480034e-006,0.0889947
3.4481034e-006,0.100619
3.4482034e-006,0.113494
3.4483034e-006,0.119244
3.4484034e-006,0.108744
3.4485034e-006,0.0908696
3.4486034e-006,0.0743702
3.4487034e-006,0.0606208
3.4488034e-006,0.054371
3.4489034e-006,0.0583708
3.4490034e-006,0.0637456
3.4491034e-006,0.0611207
3.4492034e-006,0.0523711
3.4493034e-006,0.0472463
3.4494034e-006,0.0479962
3.4495034e-006,0.0497462
3.4496034e-006,0.0516211
3.4497034e-006,0.054246
3.4498034e-006,0.053996
3.4499034e-006,0.0498712
3.4500034e-006,0.0482462
3.4501034e-006,0.0503711
3.4502034e-006,0.0479962
3.4503034e-006,0.0393716
3.4504034e-006,0.0363717
3.4505034e-006,0.0517461
3.4506034e-006,0.080495
3.4507034e-006,0.0962444
3.4508034e-006,0.0823699
3.4509034e-006,0.0601208
3.4510034e-006,0.0556209
3.4511034e-006,0.0641206
3.4512034e-006,0.0672455
3.4513034e-006,0.0619957
3.4514034e-006,0.0598708
3.4515034e-006,0.0646206
3.4516034e-006,0.0676205
3.4517034e-006,0.0649956
3.4518034e-006,0.0624957
3.4519034e-006,0.0603708
3.4520034e-006,0.054996
3.4521034e-006,0.0459963
3.4522034e-006,0.0307469
3.4523034e-006,0.0119976
3.4524034e-006,-0.00100188
3.4525034e-006,-0.0030018
3.4526034e-006,0.00437291
3.4527034e-006,0.0104977
3.4528034e-006,0.00562286
3.4529034e-006,-0.00512672
3.4530034e-006,-0.00637668
3.4531034e-006,0.00587285
3.4532034e-006,0.0203723
3.4533034e-006,0.0219972
3.4534034e-006,0.00849775
3.4535034e-006,-0.00487673
3.4536034e-006,-0.00687666
3.4537034e-006,-0.00550171
3.4538034e-006,-0.0138764
3.4539034e-006,-0.0305007
3.4540034e-006,-0.0428753
3.4541034e-006,-0.0461251
3.4542034e-006,-0.0421253
3.4543034e-006,-0.0325007
3.4544034e-006,-0.0213761
3.4545034e-006,-0.0141264
3.4546034e-006,-0.0117515
3.4547034e-006,-0.0128764
3.4548034e-006,-0.0167513
3.4549034e-006,-0.022876
3.4550034e-006,-0.0287508
3.4551034e-006,-0.0297508
3.4552034e-006,-0.024626
3.4553034e-006,-0.0191262
3.4554034e-006,-0.0183762
3.4555034e-006,-0.0208761
3.4556034e-006,-0.0200012
3.4557034e-006,-0.0188762
3.4558034e-006,-0.024501
3.4559034e-006,-0.0315007
3.4560034e-006,-0.0262509
3.4561034e-006,-0.00725164
3.4562034e-006,0.0099977
3.4563034e-006,0.0129976
3.4564034e-006,0.00924772
3.4565034e-006,0.0176224
3.4566034e-006,0.0368717
3.4567034e-006,0.0493712
3.4568034e-006,0.0486212
3.4569034e-006,0.0404965
3.4570034e-006,0.0313719
3.4571034e-006,0.0247471
3.4572034e-006,0.0226222
3.4573034e-006,0.027622
3.4574034e-006,0.0413715
3.4575034e-006,0.0576209
3.4576034e-006,0.0671205
3.4577034e-006,0.0702454
3.4578034e-006,0.0757452
3.4579034e-006,0.0866198
3.4580034e-006,0.0944945
3.4581034e-006,0.0907446
3.4582034e-006,0.0752452
3.4583034e-006,0.0567459
3.4584034e-006,0.0461213
3.4585034e-006,0.0489962
3.4586034e-006,0.0623707
3.4587034e-006,0.078995
3.4588034e-006,0.0956194
3.4589034e-006,0.111119
3.4590034e-006,0.121243
3.4591034e-006,0.118494
3.4592034e-006,0.0994943
3.4593034e-006,0.0694954
3.4594034e-006,0.0412465
3.4595034e-006,0.0304969
3.4596034e-006,0.0404965
3.4597034e-006,0.0566209
3.4598034e-006,0.0617457
3.4599034e-006,0.0526211
3.4600034e-006,0.0401215
3.4601034e-006,0.0397466
3.4602034e-006,0.053621
3.4603034e-006,0.0692454
3.4604034e-006,0.0781201
3.4605034e-006,0.0781201
3.4606034e-006,0.0688704
3.4607034e-006,0.0562459
3.4608034e-006,0.0498712
3.4609034e-006,0.0516211
3.4610034e-006,0.055371
3.4611034e-006,0.0587458
3.4612034e-006,0.0606208
3.4613034e-006,0.0581208
3.4614034e-006,0.0506211
3.4615034e-006,0.0396216
3.4616034e-006,0.027872
3.4617034e-006,0.0213723
3.4618034e-006,0.0232472
3.4619034e-006,0.0303719
3.4620034e-006,0.0391216
3.4621034e-006,0.0431214
3.4622034e-006,0.0384966
3.4623034e-006,0.028247
3.4624034e-006,0.0183724
3.4625034e-006,0.0146225
3.4626034e-006,0.0174974
3.4627034e-006,0.0227472
3.4628034e-006,0.0238722
3.4629034e-006,0.0171224
3.4630034e-006,0.00399793
3.4631034e-006,-0.00912657
3.4632034e-006,-0.0128764
3.4633034e-006,-0.0056267
3.4634034e-006,0.00174801
3.4635034e-006,0.000873046
3.4636034e-006,-0.00525172
3.4637034e-006,-0.0112515
3.4638034e-006,-0.0155013
3.4639034e-006,-0.0166263
3.4640034e-006,-0.0135014
3.4641034e-006,-0.00950156
3.4642034e-006,-0.0131264
3.4643034e-006,-0.0197512
3.4644034e-006,-0.0120015
3.4645034e-006,0.00749779
3.4646034e-006,0.0161225
3.4647034e-006,0.00487289
3.4648034e-006,-0.0118765
3.4649034e-006,-0.0176262
3.4650034e-006,-0.00900157
3.4651034e-006,0.00762279
3.4652034e-006,0.0239972
3.4653034e-006,0.0341218
3.4654034e-006,0.0327468
3.4655034e-006,0.0236222
3.4656034e-006,0.0183724
3.4657034e-006,0.0203723
3.4658034e-006,0.0244971
3.4659034e-006,0.028122
3.4660034e-006,0.0313719
3.4661034e-006,0.0338718
3.4662034e-006,0.0353717
3.4663034e-006,0.0353717
3.4664034e-006,0.0348717
3.4665034e-006,0.0333718
3.4666034e-006,0.0304969
3.4667034e-006,0.0308719
3.4668034e-006,0.0383716
3.4669034e-006,0.0461213
3.4670034e-006,0.0426214
3.4671034e-006,0.0294969
3.4672034e-006,0.0216222
3.4673034e-006,0.028747
3.4674034e-006,0.0451213
3.4675034e-006,0.0558709
3.4676034e-006,0.053871
3.4677034e-006,0.0463713
3.4678034e-006,0.0447464
3.4679034e-006,0.0516211
3.4680034e-006,0.0579959
3.4681034e-006,0.054246
3.4682034e-006,0.0494962
3.4683034e-006,0.0593708
3.4684034e-006,0.0826199
3.4685034e-006,0.104244
3.4686034e-006,0.110369
3.4687034e-006,0.101369
3.4688034e-006,0.0897446
3.4689034e-006,0.0851198
3.4690034e-006,0.0926195
3.4691034e-006,0.105244
3.4692034e-006,0.110244
3.4693034e-006,0.102494
3.4694034e-006,0.0846198
3.4695034e-006,0.0662455
3.4696034e-006,0.053871
3.4697034e-006,0.0471213
3.4698034e-006,0.0482462
3.4699034e-006,0.0577459
3.4700034e-006,0.0721203
3.4701034e-006,0.0877447
3.4702034e-006,0.0994943
3.4703034e-006,0.102619
3.4704034e-006,0.0972443
3.4705034e-006,0.0888697
3.4706034e-006,0.0856198
3.4707034e-006,0.0936195
3.4708034e-006,0.110369
3.4709034e-006,0.120868
3.4710034e-006,0.113244
3.4711034e-006,0.0932445
3.4712034e-006,0.0768701
3.4713034e-006,0.0712453
3.4714034e-006,0.0692454
3.4715034e-006,0.0639956
3.4716034e-006,0.0584958
3.4717034e-006,0.055371
3.4718034e-006,0.0518711
3.4719034e-006,0.0476213
3.4720034e-006,0.0392466
3.4721034e-006,0.0216222
3.4722034e-006,-0.00137687
3.4723034e-006,-0.0266259
3.4724034e-006,-0.0561248
3.4725034e-006,-0.0853736
3.4726034e-006,-0.102998
3.4727034e-006,-0.105748
3.4728034e-006,-0.102873
3.4729034e-006,-0.100498
3.4730034e-006,-0.0967482
3.4731034e-006,-0.0941233
3.4732034e-006,-0.0982481
3.4733034e-006,-0.108873
3.4734034e-006,-0.118497
3.4735034e-006,-0.117622
3.4736034e-006,-0.105248
3.4737034e-006,-0.0902485
3.4738034e-006,-0.0806238
3.4739034e-006,-0.0743741
3.4740034e-006,-0.0609996
3.4741034e-006,-0.0376255
3.4742034e-006,-0.00962655
3.4743034e-006,0.0212473
3.4744034e-006,0.0516211
3.4745034e-006,0.0784951
3.4746034e-006,0.101619
3.4747034e-006,0.119493
3.4748034e-006,0.141243
3.4749034e-006,0.176866
3.4750034e-006,0.215115
3.4751034e-006,0.236864
3.4752034e-006,0.236864
3.4753034e-006,0.223365
3.4754034e-006,0.20474
3.4755034e-006,0.179741
3.4756034e-006,0.145118
3.4757034e-006,0.107494
3.4758034e-006,0.0784951
3.4759034e-006,0.0613707
3.4760034e-006,0.0437464
3.4761034e-006,0.0176224
3.4762034e-006,-0.0102515
3.4763034e-006,-0.0367505
3.4764034e-006,-0.0634995
3.4765034e-006,-0.0889985
3.4766034e-006,-0.115497
3.4767034e-006,-0.147746
3.4768034e-006,-0.182495
3.4769034e-006,-0.207244
3.4770034e-006,-0.214619
3.4771034e-006,-0.207619
3.4772034e-006,-0.191995
3.4773034e-006,-0.174995
3.4774034e-006,-0.163746
3.4775034e-006,-0.157121
3.4776034e-006,-0.142871
3.4777034e-006,-0.108623
3.4778034e-006,-0.0627495
3.4779034e-006,-0.0200012
3.4780034e-006,0.0193723
3.4781034e-006,0.0556209
3.4782034e-006,0.0857448
3.4783034e-006,0.112744
3.4784034e-006,0.139868
3.4785034e-006,0.166492
3.4786034e-006,0.194741
3.4787034e-006,0.22099
3.4788034e-006,0.238239
3.4789034e-006,0.246239
3.4790034e-006,0.249738
3.4791034e-006,0.250488
3.4792034e-006,0.242864
3.4793034e-006,0.224114
3.4794034e-006,0.200615
3.4795034e-006,0.176991
3.4796034e-006,0.152742
3.4797034e-006,0.122993
3.4798034e-006,0.0889947
3.4799034e-006,0.0609957
3.4800034e-006,0.0408715
3.4801034e-006,0.0221222
3.4802034e-006,0.000123075
3.4803034e-006,-0.0257509
3.4804034e-006,-0.0551248
3.4805034e-006,-0.0901235
3.4806034e-006,-0.121872
3.4807034e-006,-0.135747
3.4808034e-006,-0.136372
3.4809034e-006,-0.140122
3.4810034e-006,-0.152621
3.4811034e-006,-0.162621
3.4812034e-006,-0.155371
3.4813034e-006,-0.131622
3.4814034e-006,-0.105373
3.4815034e-006,-0.0833737
3.4816034e-006,-0.0573747
3.4817034e-006,-0.0221261
3.4818034e-006,0.0106227
3.4819034e-006,0.0301219
3.4820034e-006,0.0384966
3.4821034e-006,0.0446214
3.4822034e-006,0.0652456
3.4823034e-006,0.104869
3.4824034e-006,0.142118
3.4825034e-006,0.153867
3.4826034e-006,0.143868
3.4827034e-006,0.133993
3.4828034e-006,0.133243
3.4829034e-006,0.131993
3.4830034e-006,0.122618
3.4831034e-006,0.107994
3.4832034e-006,0.0972443
3.4833034e-006,0.0952444
3.4834034e-006,0.0936195
3.4835034e-006,0.08137
3.4836034e-006,0.0617457
3.4837034e-006,0.0416215
3.4838034e-006,0.0194973
3.4839034e-006,-0.00612668
3.4840034e-006,-0.0267509
3.4841034e-006,-0.0368755
3.4842034e-006,-0.0472501
3.4843034e-006,-0.0692493
3.4844034e-006,-0.0916234
3.4845034e-006,-0.101873
3.4846034e-006,-0.102998
3.4847034e-006,-0.0998731
3.4848034e-006,-0.0927484
3.4849034e-006,-0.0796239
3.4850034e-006,-0.0602496
3.4851034e-006,-0.0377505
3.4852034e-006,-0.0161263
3.4853034e-006,0.00387293
3.4854034e-006,0.0258721
3.4855034e-006,0.0504961
3.4856034e-006,0.0739952
3.4857034e-006,0.0901196
3.4858034e-006,0.0961194
3.4859034e-006,0.103994
3.4860034e-006,0.121243
3.4861034e-006,0.138118
3.4862034e-006,0.150492
3.4863034e-006,0.158992
3.4864034e-006,0.159367
3.4865034e-006,0.153992
3.4866034e-006,0.144868
3.4867034e-006,0.125743
3.4868034e-006,0.0966194
3.4869034e-006,0.0662455
3.4870034e-006,0.0378716
3.4871034e-006,0.0148725
3.4872034e-006,0.001998
3.4873034e-006,-0.00762663
3.4874034e-006,-0.023876
3.4875034e-006,-0.0472501
3.4876034e-006,-0.0733741
3.4877034e-006,-0.0998731
3.4878034e-006,-0.116872
3.4879034e-006,-0.116372
3.4880034e-006,-0.103623
3.4881034e-006,-0.0871236
3.4882034e-006,-0.0792489
3.4883034e-006,-0.0837487
3.4884034e-006,-0.0876236
3.4885034e-006,-0.0778739
3.4886034e-006,-0.0524999
3.4887034e-006,-0.0282508
3.4888034e-006,-0.0201261
3.4889034e-006,-0.0162513
3.4890034e-006,0.000498061
3.4891034e-006,0.0299969
3.4892034e-006,0.0619957
3.4893034e-006,0.0896196
3.4894034e-006,0.116744
3.4895034e-006,0.147242
3.4896034e-006,0.169367
3.4897034e-006,0.167867
3.4898034e-006,0.148367
3.4899034e-006,0.128243
3.4900034e-006,0.112869
3.4901034e-006,0.0998692
3.4902034e-006,0.0911196
3.4903034e-006,0.0867447
3.4904034e-006,0.0768701
3.4905034e-006,0.0517461
3.4906034e-006,0.0219972
3.4907034e-006,-0.00287681
3.4908034e-006,-0.0330007
3.4909034e-006,-0.0722491
3.4910034e-006,-0.113248
3.4911034e-006,-0.157621
3.4912034e-006,-0.206369
3.4913034e-006,-0.240243
3.4914034e-006,-0.239368
3.4915034e-006,-0.214494
3.4916034e-006,-0.189495
3.4917034e-006,-0.177745
3.4918034e-006,-0.17937
3.4919034e-006,-0.18312
3.4920034e-006,-0.17687
3.4921034e-006,-0.153996
3.4922034e-006,-0.115372
3.4923034e-006,-0.0681243
3.4924034e-006,-0.023751
3.4925034e-006,0.0112476
3.4926034e-006,0.0409965
3.4927034e-006,0.0723703
3.4928034e-006,0.105994
3.4929034e-006,0.139868
3.4930034e-006,0.176741
3.4931034e-006,0.216365
3.4932034e-006,0.249488
3.4933034e-006,0.268613
3.4934034e-006,0.272113
3.4935034e-006,0.262488
3.4936034e-006,0.248864
3.4937034e-006,0.235489
3.4938034e-006,0.21374
3.4939034e-006,0.176991
3.4940034e-006,0.133368
3.4941034e-006,0.0944945
3.4942034e-006,0.0603708
3.4943034e-006,0.0207473
3.4944034e-006,-0.0282508
3.4945034e-006,-0.0802488
3.4946034e-006,-0.127497
3.4947034e-006,-0.165371
3.4948034e-006,-0.193244
3.4949034e-006,-0.213869
3.4950034e-006,-0.228243
3.4951034e-006,-0.237368
3.4952034e-006,-0.241743
3.4953034e-006,-0.234368
3.4954034e-006,-0.214244
3.4955034e-006,-0.190495
3.4956034e-006,-0.164746
3.4957034e-006,-0.127622
3.4958034e-006,-0.077249
3.4959034e-006,-0.025251
3.4960034e-006,0.0244971
3.4961034e-006,0.0767451
3.4962034e-006,0.129368
3.4963034e-006,0.178741
3.4964034e-006,0.226489
3.4965034e-006,0.269113
3.4966034e-006,0.302486
3.4967034e-006,0.32936
3.4968034e-006,0.347235
3.4969034e-006,0.34861
3.4970034e-006,0.33361
3.4971034e-006,0.307361
3.4972034e-006,0.276112
3.4973034e-006,0.238239
3.4974034e-006,0.187366
3.4975034e-006,0.124993
3.4976034e-006,0.055246
3.4977034e-006,-0.0158763
3.4978034e-006,-0.0798739
3.4979034e-006,-0.130497
3.4980034e-006,-0.168245
3.4981034e-006,-0.202869
3.4982034e-006,-0.238118
3.4983034e-006,-0.266242
3.4984034e-006,-0.286366
3.4985034e-006,-0.30474
3.4986034e-006,-0.32049
3.4987034e-006,-0.330239
3.4988034e-006,-0.335239
3.4989034e-006,-0.333239
3.4990034e-006,-0.320615
3.4991034e-006,-0.293491
3.4992034e-006,-0.243868
3.4993034e-006,-0.17312
3.4994034e-006,-0.100373
3.4995034e-006,-0.0443752
3.4996034e-006,0.00124803
3.4997034e-006,0.0563709
3.4998034e-006,0.124493
3.4999034e-006,0.190241
3.5000034e-006,0.245114
3.5001034e-006,0.295362
3.5002034e-006,0.34111
3.5003034e-006,0.371359
3.5004034e-006,0.375984
3.5005034e-006,0.356359
3.5006034e-006,0.32811
3.5007034e-006,0.300862
3.5008034e-006,0.267988
3.5009034e-006,0.221365
3.5010034e-006,0.164117
3.5011034e-006,0.102744
3.5012034e-006,0.0382466
3.5013034e-006,-0.0276259
3.5014034e-006,-0.0928734
3.5015034e-006,-0.154871
3.5016034e-006,-0.210119
3.5017034e-006,-0.260742
3.5018034e-006,-0.30649
3.5019034e-006,-0.341614
3.5020034e-006,-0.366613
3.5021034e-006,-0.384362
3.5022034e-006,-0.388112
3.5023034e-006,-0.375862
3.5024034e-006,-0.355363
3.5025034e-006,-0.328239
3.5026034e-006,-0.293741
3.5027034e-006,-0.254742
3.5028034e-006,-0.206494
3.5029034e-006,-0.136997
3.5030034e-006,-0.0478751
3.5031034e-006,0.0417465
3.5032034e-006,0.123118
3.5033034e-006,0.200615
3.5034034e-006,0.264738
3.5035034e-006,0.306861
3.5036034e-006,0.342985
3.5037034e-006,0.388733
3.5038034e-006,0.432981
3.5039034e-006,0.454981
3.5040034e-006,0.449731
3.5041034e-006,0.424357
3.5042034e-006,0.386108
3.5043034e-006,0.342985
3.5044034e-006,0.299487
3.5045034e-006,0.254363
3.5046034e-006,0.202365
3.5047034e-006,0.135493
3.5048034e-006,0.0514961
3.5049034e-006,-0.0391254
3.5050034e-006,-0.120247
3.5051034e-006,-0.18362
3.5052034e-006,-0.232118
3.5053034e-006,-0.274116
3.5054034e-006,-0.315615
3.5055034e-006,-0.354238
3.5056034e-006,-0.381737
3.5057034e-006,-0.392612
3.5058034e-006,-0.384737
3.5059034e-006,-0.361988
3.5060034e-006,-0.331989
3.5061034e-006,-0.29924
3.5062034e-006,-0.263742
3.5063034e-006,-0.218369
3.5064034e-006,-0.153121
3.5065034e-006,-0.0682493
3.5066034e-006,0.0248721
3.5067034e-006,0.112994
3.5068034e-006,0.189491
3.5069034e-006,0.251113
3.5070034e-006,0.295737
3.5071034e-006,0.332235
3.5072034e-006,0.371859
3.5073034e-006,0.409982
3.5074034e-006,0.437356
3.5075034e-006,0.450856
3.5076034e-006,0.447356
3.5077034e-006,0.426107
3.5078034e-006,0.391108
3.5079034e-006,0.34261
3.5080034e-006,0.272613
3.5081034e-006,0.185116
3.5082034e-006,0.104244
3.5083034e-006,0.0388716
3.5084034e-006,-0.0297508
3.5085034e-006,-0.114123
3.5086034e-006,-0.206119
3.5087034e-006,-0.293366
3.5088034e-006,-0.367613
3.5089034e-006,-0.423236
3.5090034e-006,-0.461984
3.5091034e-006,-0.488483
3.5092034e-006,-0.505358
3.5093034e-006,-0.508982
3.5094034e-006,-0.494108
3.5095034e-006,-0.466109
3.5096034e-006,-0.429735
3.5097034e-006,-0.379862
3.5098034e-006,-0.317115
3.5099034e-006,-0.246117
3.5100034e-006,-0.16787
3.5101034e-006,-0.0796239
3.5102034e-006,0.0139975
3.5103034e-006,0.0973693
3.5104034e-006,0.165742
3.5105034e-006,0.229614
3.5106034e-006,0.290612
3.5107034e-006,0.33611
3.5108034e-006,0.364484
3.5109034e-006,0.385358
3.5110034e-006,0.401108
3.5111034e-006,0.410482
3.5112034e-006,0.404358
3.5113034e-006,0.370859
3.5114034e-006,0.312361
3.5115034e-006,0.240489
3.5116034e-006,0.163492
3.5117034e-006,0.0848698
3.5118034e-006,0.00587285
3.5119034e-006,-0.0774989
3.5120034e-006,-0.165246
3.5121034e-006,-0.245867
3.5122034e-006,-0.31224
3.5123034e-006,-0.369613
3.5124034e-006,-0.423986
3.5125034e-006,-0.476484
3.5126034e-006,-0.514982
3.5127034e-006,-0.526232
3.5128034e-006,-0.513107
3.5129034e-006,-0.485983
3.5130034e-006,-0.44386
3.5131034e-006,-0.385237
3.5132034e-006,-0.31849
3.5133034e-006,-0.250742
3.5134034e-006,-0.18262
3.5135034e-006,-0.112123
3.5136034e-006,-0.0342506
3.5137034e-006,0.0522461
3.5138034e-006,0.147492
3.5139034e-006,0.246239
3.5140034e-006,0.337235
3.5141034e-006,0.410232
3.5142034e-006,0.459355
3.5143034e-006,0.495229
3.5144034e-006,0.527853
3.5145034e-006,0.548852
3.5146034e-006,0.550852
3.5147034e-006,0.534978
3.5148034e-006,0.500354
3.5149034e-006,0.444106
3.5150034e-006,0.376234
3.5151034e-006,0.304736
3.5152034e-006,0.217115
3.5153034e-006,0.109494
3.5154034e-006,-0.000751891
3.5155034e-006,-0.103623
3.5156034e-006,-0.205119
3.5157034e-006,-0.304115
3.5158034e-006,-0.387737
3.5159034e-006,-0.454984
3.5160034e-006,-0.513482
3.5161034e-006,-0.55798
3.5162034e-006,-0.57698
3.5163034e-006,-0.575605
3.5164034e-006,-0.56698
3.5165034e-006,-0.548106
