-2.1400128e-006 0.0136293
-2.1399128e-006 0.00419214
-2.1398128e-006 -0.00137015
-2.1397128e-006 -0.00143264
-2.1396128e-006 0.00406714
-2.1395128e-006 0.0110044
-2.1394128e-006 0.0168167
-2.1393128e-006 0.0241289
-2.1392128e-006 0.0319411
-2.1391128e-006 0.0346285
-2.1390128e-006 0.0311286
-2.1389128e-006 0.0245039
-2.1388128e-006 0.0184416
-2.1387128e-006 0.0173166
-2.1386128e-006 0.021254
-2.1385128e-006 0.0262538
-2.1384128e-006 0.0291912
-2.1383128e-006 0.0298162
-2.1382128e-006 0.0303161
-2.1381128e-006 0.0324411
-2.1380128e-006 0.0337535
-2.1379128e-006 0.0315036
-2.1378128e-006 0.0285662
-2.1377128e-006 0.0287537
-2.1376128e-006 0.0304411
-2.1375128e-006 0.0305036
-2.1374128e-006 0.0279412
-2.1373128e-006 0.0249413
-2.1372128e-006 0.0224414
-2.1371128e-006 0.0179416
-2.1370128e-006 0.0118793
-2.1369128e-006 0.00925444
-2.1368128e-006 0.0103169
-2.1367128e-006 0.0116294
-2.1366128e-006 0.0130043
-2.1365128e-006 0.0148167
-2.1364128e-006 0.0164417
-2.1363128e-006 0.0188166
-2.1362128e-006 0.0225039
-2.1361128e-006 0.0257538
-2.1360128e-006 0.0255038
-2.1359128e-006 0.0200665
-2.1358128e-006 0.0119418
-2.1357128e-006 0.00719202
-2.1356128e-006 0.00912945
-2.1355128e-006 0.0185041
-2.1354128e-006 0.0336285
-2.1353128e-006 0.046628
-2.1352128e-006 0.0491279
-2.1351128e-006 0.0421282
-2.1350128e-006 0.0319411
-2.1349128e-006 0.0233789
-2.1348128e-006 0.0193166
-2.1347128e-006 0.0211915
-2.1346128e-006 0.0280037
-2.1345128e-006 0.0360034
-2.1344128e-006 0.0420032
-2.1343128e-006 0.0458155
-2.1342128e-006 0.0461905
-2.1341128e-006 0.0398158
-2.1340128e-006 0.0280662
-2.1339128e-006 0.0195041
-2.1338128e-006 0.0199415
-2.1337128e-006 0.0260038
-2.1336128e-006 0.0293162
-2.1335128e-006 0.0242539
-2.1334128e-006 0.0155667
-2.1333128e-006 0.0138168
-2.1332128e-006 0.021004
-2.1331128e-006 0.0295037
-2.1330128e-006 0.0303786
-2.1329128e-006 0.0198165
-2.1328128e-006 0.00744201
-2.1327128e-006 0.00662955
-2.1326128e-006 0.0181291
-2.1325128e-006 0.0325036
-2.1324128e-006 0.0381908
-2.1323128e-006 0.0307536
-2.1322128e-006 0.0186291
-2.1321128e-006 0.0135668
-2.1320128e-006 0.0140043
-2.1319128e-006 0.0101919
-2.1318128e-006 0.00200472
-2.1317128e-006 -0.00468252
-2.1316128e-006 -0.00661995
-2.1315128e-006 -0.00443253
-2.1314128e-006 -0.00349507
-2.1313128e-006 -0.0053075
-2.1312128e-006 -0.00555749
-2.1311128e-006 -0.00274509
-2.1310128e-006 0.0026297
-2.1309128e-006 0.00875446
-2.1308128e-006 0.0100669
-2.1307128e-006 0.00456712
-2.1306128e-006 4.79982e-006
-2.1305128e-006 0.000567278
-2.1304128e-006 0.0026297
-2.1303128e-006 0.0051921
-2.1302128e-006 0.0100669
-2.1301128e-006 0.0154417
-2.1300128e-006 0.0176291
-2.1299128e-006 0.0148792
-2.1298128e-006 0.00944194
-2.1297128e-006 0.00644205
-2.1296128e-006 0.00725452
-2.1295128e-006 0.00737952
-2.1294128e-006 0.00187973
-2.1293128e-006 -0.00843238
-2.1292128e-006 -0.0156196
-2.1291128e-006 -0.0103073
-2.1290128e-006 0.00644205
-2.1289128e-006 0.0223789
-2.1288128e-006 0.0283162
-2.1287128e-006 0.0249413
